sample_id,frame_id,source_prefix,collection_index,block,audit_split,density_bin
moving_ego_pps200000_low_8loops_stride2_002149_frame86342,86342,moving_ego_pps200000_low_8loops_stride2,2149,85,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002153_frame86350,86350,moving_ego_pps200000_low_8loops_stride2,2153,86,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002155_frame86354,86354,moving_ego_pps200000_low_8loops_stride2,2155,86,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002156_frame86356,86356,moving_ego_pps200000_low_8loops_stride2,2156,86,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002159_frame86362,86362,moving_ego_pps200000_low_8loops_stride2,2159,86,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002179_frame86402,86402,moving_ego_pps200000_low_8loops_stride2,2179,87,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002202_frame86448,86448,moving_ego_pps200000_low_8loops_stride2,2202,88,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002206_frame86456,86456,moving_ego_pps200000_low_8loops_stride2,2206,88,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002207_frame86458,86458,moving_ego_pps200000_low_8loops_stride2,2207,88,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002221_frame86486,86486,moving_ego_pps200000_low_8loops_stride2,2221,88,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002222_frame86488,86488,moving_ego_pps200000_low_8loops_stride2,2222,88,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002232_frame86508,86508,moving_ego_pps200000_low_8loops_stride2,2232,89,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002235_frame86514,86514,moving_ego_pps200000_low_8loops_stride2,2235,89,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002237_frame86518,86518,moving_ego_pps200000_low_8loops_stride2,2237,89,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002252_frame86548,86548,moving_ego_pps200000_low_8loops_stride2,2252,90,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002254_frame86552,86552,moving_ego_pps200000_low_8loops_stride2,2254,90,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002258_frame86560,86560,moving_ego_pps200000_low_8loops_stride2,2258,90,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002261_frame86566,86566,moving_ego_pps200000_low_8loops_stride2,2261,90,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002263_frame86570,86570,moving_ego_pps200000_low_8loops_stride2,2263,90,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002264_frame86572,86572,moving_ego_pps200000_low_8loops_stride2,2264,90,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002265_frame86574,86574,moving_ego_pps200000_low_8loops_stride2,2265,90,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002275_frame86594,86594,moving_ego_pps200000_low_8loops_stride2,2275,91,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002280_frame86604,86604,moving_ego_pps200000_low_8loops_stride2,2280,91,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002296_frame86636,86636,moving_ego_pps200000_low_8loops_stride2,2296,91,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002325_frame86694,86694,moving_ego_pps200000_low_8loops_stride2,2325,93,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002326_frame86696,86696,moving_ego_pps200000_low_8loops_stride2,2326,93,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002330_frame86704,86704,moving_ego_pps200000_low_8loops_stride2,2330,93,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002333_frame86710,86710,moving_ego_pps200000_low_8loops_stride2,2333,93,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002340_frame86724,86724,moving_ego_pps200000_low_8loops_stride2,2340,93,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002350_frame86744,86744,moving_ego_pps200000_low_8loops_stride2,2350,94,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002357_frame86758,86758,moving_ego_pps200000_low_8loops_stride2,2357,94,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002363_frame86770,86770,moving_ego_pps200000_low_8loops_stride2,2363,94,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002369_frame86782,86782,moving_ego_pps200000_low_8loops_stride2,2369,94,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002373_frame86790,86790,moving_ego_pps200000_low_8loops_stride2,2373,94,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002376_frame86796,86796,moving_ego_pps200000_low_8loops_stride2,2376,95,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002378_frame86800,86800,moving_ego_pps200000_low_8loops_stride2,2378,95,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002380_frame86804,86804,moving_ego_pps200000_low_8loops_stride2,2380,95,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002383_frame86810,86810,moving_ego_pps200000_low_8loops_stride2,2383,95,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002390_frame86824,86824,moving_ego_pps200000_low_8loops_stride2,2390,95,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002396_frame86836,86836,moving_ego_pps200000_low_8loops_stride2,2396,95,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002400_frame86844,86844,moving_ego_pps200000_low_8loops_stride2,2400,96,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002402_frame86848,86848,moving_ego_pps200000_low_8loops_stride2,2402,96,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002406_frame86856,86856,moving_ego_pps200000_low_8loops_stride2,2406,96,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002412_frame86868,86868,moving_ego_pps200000_low_8loops_stride2,2412,96,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002429_frame86902,86902,moving_ego_pps200000_low_8loops_stride2,2429,97,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002441_frame86926,86926,moving_ego_pps200000_low_8loops_stride2,2441,97,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002442_frame86928,86928,moving_ego_pps200000_low_8loops_stride2,2442,97,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002451_frame86946,86946,moving_ego_pps200000_low_8loops_stride2,2451,98,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002452_frame86948,86948,moving_ego_pps200000_low_8loops_stride2,2452,98,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002460_frame86964,86964,moving_ego_pps200000_low_8loops_stride2,2460,98,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002461_frame86966,86966,moving_ego_pps200000_low_8loops_stride2,2461,98,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002465_frame86974,86974,moving_ego_pps200000_low_8loops_stride2,2465,98,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002466_frame86976,86976,moving_ego_pps200000_low_8loops_stride2,2466,98,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002472_frame86988,86988,moving_ego_pps200000_low_8loops_stride2,2472,98,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002483_frame87010,87010,moving_ego_pps200000_low_8loops_stride2,2483,99,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002495_frame87034,87034,moving_ego_pps200000_low_8loops_stride2,2495,99,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002500_frame87044,87044,moving_ego_pps200000_low_8loops_stride2,2500,100,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002502_frame87048,87048,moving_ego_pps200000_low_8loops_stride2,2502,100,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002507_frame87058,87058,moving_ego_pps200000_low_8loops_stride2,2507,100,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002513_frame87070,87070,moving_ego_pps200000_low_8loops_stride2,2513,100,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002521_frame87086,87086,moving_ego_pps200000_low_8loops_stride2,2521,100,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002523_frame87090,87090,moving_ego_pps200000_low_8loops_stride2,2523,100,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002526_frame87096,87096,moving_ego_pps200000_low_8loops_stride2,2526,101,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002531_frame87106,87106,moving_ego_pps200000_low_8loops_stride2,2531,101,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002533_frame87110,87110,moving_ego_pps200000_low_8loops_stride2,2533,101,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002534_frame87112,87112,moving_ego_pps200000_low_8loops_stride2,2534,101,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002539_frame87122,87122,moving_ego_pps200000_low_8loops_stride2,2539,101,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002549_frame87142,87142,moving_ego_pps200000_low_8loops_stride2,2549,101,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002551_frame87146,87146,moving_ego_pps200000_low_8loops_stride2,2551,102,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002560_frame87164,87164,moving_ego_pps200000_low_8loops_stride2,2560,102,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002569_frame87182,87182,moving_ego_pps200000_low_8loops_stride2,2569,102,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002575_frame87194,87194,moving_ego_pps200000_low_8loops_stride2,2575,103,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002586_frame87216,87216,moving_ego_pps200000_low_8loops_stride2,2586,103,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002591_frame87226,87226,moving_ego_pps200000_low_8loops_stride2,2591,103,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002593_frame87230,87230,moving_ego_pps200000_low_8loops_stride2,2593,103,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002607_frame87258,87258,moving_ego_pps200000_low_8loops_stride2,2607,104,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002612_frame87268,87268,moving_ego_pps200000_low_8loops_stride2,2612,104,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002627_frame87298,87298,moving_ego_pps200000_low_8loops_stride2,2627,105,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002637_frame87318,87318,moving_ego_pps200000_low_8loops_stride2,2637,105,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002642_frame87328,87328,moving_ego_pps200000_low_8loops_stride2,2642,105,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002655_frame87354,87354,moving_ego_pps200000_low_8loops_stride2,2655,106,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002661_frame87366,87366,moving_ego_pps200000_low_8loops_stride2,2661,106,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002662_frame87368,87368,moving_ego_pps200000_low_8loops_stride2,2662,106,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002678_frame87400,87400,moving_ego_pps200000_low_8loops_stride2,2678,107,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002681_frame87406,87406,moving_ego_pps200000_low_8loops_stride2,2681,107,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002682_frame87408,87408,moving_ego_pps200000_low_8loops_stride2,2682,107,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002686_frame87416,87416,moving_ego_pps200000_low_8loops_stride2,2686,107,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002689_frame87422,87422,moving_ego_pps200000_low_8loops_stride2,2689,107,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002690_frame87424,87424,moving_ego_pps200000_low_8loops_stride2,2690,107,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002691_frame87426,87426,moving_ego_pps200000_low_8loops_stride2,2691,107,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002694_frame87432,87432,moving_ego_pps200000_low_8loops_stride2,2694,107,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002701_frame87446,87446,moving_ego_pps200000_low_8loops_stride2,2701,108,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002715_frame87474,87474,moving_ego_pps200000_low_8loops_stride2,2715,108,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002729_frame87502,87502,moving_ego_pps200000_low_8loops_stride2,2729,109,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002731_frame87506,87506,moving_ego_pps200000_low_8loops_stride2,2731,109,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002732_frame87508,87508,moving_ego_pps200000_low_8loops_stride2,2732,109,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002735_frame87514,87514,moving_ego_pps200000_low_8loops_stride2,2735,109,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002736_frame87516,87516,moving_ego_pps200000_low_8loops_stride2,2736,109,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002742_frame87528,87528,moving_ego_pps200000_low_8loops_stride2,2742,109,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002749_frame87542,87542,moving_ego_pps200000_low_8loops_stride2,2749,109,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002756_frame87556,87556,moving_ego_pps200000_low_8loops_stride2,2756,110,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002757_frame87558,87558,moving_ego_pps200000_low_8loops_stride2,2757,110,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002762_frame87568,87568,moving_ego_pps200000_low_8loops_stride2,2762,110,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002779_frame87602,87602,moving_ego_pps200000_low_8loops_stride2,2779,111,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002782_frame87608,87608,moving_ego_pps200000_low_8loops_stride2,2782,111,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002788_frame87620,87620,moving_ego_pps200000_low_8loops_stride2,2788,111,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002798_frame87640,87640,moving_ego_pps200000_low_8loops_stride2,2798,111,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002826_frame87696,87696,moving_ego_pps200000_low_8loops_stride2,2826,113,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002837_frame87718,87718,moving_ego_pps200000_low_8loops_stride2,2837,113,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002839_frame87722,87722,moving_ego_pps200000_low_8loops_stride2,2839,113,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002846_frame87736,87736,moving_ego_pps200000_low_8loops_stride2,2846,113,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002847_frame87738,87738,moving_ego_pps200000_low_8loops_stride2,2847,113,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002849_frame87742,87742,moving_ego_pps200000_low_8loops_stride2,2849,113,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002855_frame87754,87754,moving_ego_pps200000_low_8loops_stride2,2855,114,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002856_frame87756,87756,moving_ego_pps200000_low_8loops_stride2,2856,114,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002858_frame87760,87760,moving_ego_pps200000_low_8loops_stride2,2858,114,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002873_frame87790,87790,moving_ego_pps200000_low_8loops_stride2,2873,114,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002875_frame87794,87794,moving_ego_pps200000_low_8loops_stride2,2875,115,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002876_frame87796,87796,moving_ego_pps200000_low_8loops_stride2,2876,115,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002886_frame87816,87816,moving_ego_pps200000_low_8loops_stride2,2886,115,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002897_frame87838,87838,moving_ego_pps200000_low_8loops_stride2,2897,115,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002898_frame87840,87840,moving_ego_pps200000_low_8loops_stride2,2898,115,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002915_frame87874,87874,moving_ego_pps200000_low_8loops_stride2,2915,116,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002917_frame87878,87878,moving_ego_pps200000_low_8loops_stride2,2917,116,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002925_frame87894,87894,moving_ego_pps200000_low_8loops_stride2,2925,117,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002928_frame87900,87900,moving_ego_pps200000_low_8loops_stride2,2928,117,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002929_frame87902,87902,moving_ego_pps200000_low_8loops_stride2,2929,117,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002935_frame87914,87914,moving_ego_pps200000_low_8loops_stride2,2935,117,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002936_frame87916,87916,moving_ego_pps200000_low_8loops_stride2,2936,117,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002946_frame87936,87936,moving_ego_pps200000_low_8loops_stride2,2946,117,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_002956_frame87956,87956,moving_ego_pps200000_low_8loops_stride2,2956,118,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002958_frame87960,87960,moving_ego_pps200000_low_8loops_stride2,2958,118,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_002966_frame87976,87976,moving_ego_pps200000_low_8loops_stride2,2966,118,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_002979_frame88002,88002,moving_ego_pps200000_low_8loops_stride2,2979,119,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002982_frame88008,88008,moving_ego_pps200000_low_8loops_stride2,2982,119,audit_test,0
moving_ego_pps200000_low_8loops_stride2_002993_frame88030,88030,moving_ego_pps200000_low_8loops_stride2,2993,119,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003003_frame88050,88050,moving_ego_pps200000_low_8loops_stride2,3003,120,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003007_frame88058,88058,moving_ego_pps200000_low_8loops_stride2,3007,120,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003016_frame88076,88076,moving_ego_pps200000_low_8loops_stride2,3016,120,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003038_frame88120,88120,moving_ego_pps200000_low_8loops_stride2,3038,121,audit_validation,3-4
moving_ego_pps200000_low_8loops_stride2_003046_frame88136,88136,moving_ego_pps200000_low_8loops_stride2,3046,121,audit_validation,3-4
moving_ego_pps200000_low_8loops_stride2_003068_frame88180,88180,moving_ego_pps200000_low_8loops_stride2,3068,122,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003079_frame88202,88202,moving_ego_pps200000_low_8loops_stride2,3079,123,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003084_frame88212,88212,moving_ego_pps200000_low_8loops_stride2,3084,123,audit_test,3-4
moving_ego_pps200000_low_8loops_stride2_003099_frame88242,88242,moving_ego_pps200000_low_8loops_stride2,3099,123,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003108_frame88260,88260,moving_ego_pps200000_low_8loops_stride2,3108,124,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003110_frame88264,88264,moving_ego_pps200000_low_8loops_stride2,3110,124,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003112_frame88268,88268,moving_ego_pps200000_low_8loops_stride2,3112,124,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003114_frame88272,88272,moving_ego_pps200000_low_8loops_stride2,3114,124,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003126_frame88296,88296,moving_ego_pps200000_low_8loops_stride2,3126,125,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003134_frame88312,88312,moving_ego_pps200000_low_8loops_stride2,3134,125,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003161_frame88366,88366,moving_ego_pps200000_low_8loops_stride2,3161,126,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003168_frame88380,88380,moving_ego_pps200000_low_8loops_stride2,3168,126,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003170_frame88384,88384,moving_ego_pps200000_low_8loops_stride2,3170,126,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003192_frame88428,88428,moving_ego_pps200000_low_8loops_stride2,3192,127,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003198_frame88440,88440,moving_ego_pps200000_low_8loops_stride2,3198,127,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003202_frame88448,88448,moving_ego_pps200000_low_8loops_stride2,3202,128,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_003213_frame88470,88470,moving_ego_pps200000_low_8loops_stride2,3213,128,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_003217_frame88478,88478,moving_ego_pps200000_low_8loops_stride2,3217,128,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_003224_frame88492,88492,moving_ego_pps200000_low_8loops_stride2,3224,128,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003229_frame88502,88502,moving_ego_pps200000_low_8loops_stride2,3229,129,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003232_frame88508,88508,moving_ego_pps200000_low_8loops_stride2,3232,129,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003239_frame88522,88522,moving_ego_pps200000_low_8loops_stride2,3239,129,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003252_frame88548,88548,moving_ego_pps200000_low_8loops_stride2,3252,130,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003258_frame88560,88560,moving_ego_pps200000_low_8loops_stride2,3258,130,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003260_frame88564,88564,moving_ego_pps200000_low_8loops_stride2,3260,130,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003263_frame88570,88570,moving_ego_pps200000_low_8loops_stride2,3263,130,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003267_frame88578,88578,moving_ego_pps200000_low_8loops_stride2,3267,130,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003273_frame88590,88590,moving_ego_pps200000_low_8loops_stride2,3273,130,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003276_frame88596,88596,moving_ego_pps200000_low_8loops_stride2,3276,131,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003291_frame88626,88626,moving_ego_pps200000_low_8loops_stride2,3291,131,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003295_frame88634,88634,moving_ego_pps200000_low_8loops_stride2,3295,131,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003297_frame88638,88638,moving_ego_pps200000_low_8loops_stride2,3297,131,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003306_frame88656,88656,moving_ego_pps200000_low_8loops_stride2,3306,132,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003314_frame88672,88672,moving_ego_pps200000_low_8loops_stride2,3314,132,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003327_frame88698,88698,moving_ego_pps200000_low_8loops_stride2,3327,133,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003342_frame88728,88728,moving_ego_pps200000_low_8loops_stride2,3342,133,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003344_frame88732,88732,moving_ego_pps200000_low_8loops_stride2,3344,133,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003350_frame88744,88744,moving_ego_pps200000_low_8loops_stride2,3350,134,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003354_frame88752,88752,moving_ego_pps200000_low_8loops_stride2,3354,134,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003356_frame88756,88756,moving_ego_pps200000_low_8loops_stride2,3356,134,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003366_frame88776,88776,moving_ego_pps200000_low_8loops_stride2,3366,134,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003368_frame88780,88780,moving_ego_pps200000_low_8loops_stride2,3368,134,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003371_frame88786,88786,moving_ego_pps200000_low_8loops_stride2,3371,134,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003374_frame88792,88792,moving_ego_pps200000_low_8loops_stride2,3374,134,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003390_frame88824,88824,moving_ego_pps200000_low_8loops_stride2,3390,135,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_003395_frame88834,88834,moving_ego_pps200000_low_8loops_stride2,3395,135,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_003396_frame88836,88836,moving_ego_pps200000_low_8loops_stride2,3396,135,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_003402_frame88848,88848,moving_ego_pps200000_low_8loops_stride2,3402,136,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003410_frame88864,88864,moving_ego_pps200000_low_8loops_stride2,3410,136,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003415_frame88874,88874,moving_ego_pps200000_low_8loops_stride2,3415,136,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003416_frame88876,88876,moving_ego_pps200000_low_8loops_stride2,3416,136,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003419_frame88882,88882,moving_ego_pps200000_low_8loops_stride2,3419,136,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003420_frame88884,88884,moving_ego_pps200000_low_8loops_stride2,3420,136,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003431_frame88906,88906,moving_ego_pps200000_low_8loops_stride2,3431,137,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003432_frame88908,88908,moving_ego_pps200000_low_8loops_stride2,3432,137,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003441_frame88926,88926,moving_ego_pps200000_low_8loops_stride2,3441,137,audit_validation,1-2
moving_ego_pps200000_low_8loops_stride2_003457_frame88958,88958,moving_ego_pps200000_low_8loops_stride2,3457,138,audit_test,1-2
moving_ego_pps200000_low_8loops_stride2_003473_frame88990,88990,moving_ego_pps200000_low_8loops_stride2,3473,138,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003476_frame88996,88996,moving_ego_pps200000_low_8loops_stride2,3476,139,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003478_frame89000,89000,moving_ego_pps200000_low_8loops_stride2,3478,139,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003493_frame89030,89030,moving_ego_pps200000_low_8loops_stride2,3493,139,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003496_frame89036,89036,moving_ego_pps200000_low_8loops_stride2,3496,139,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003505_frame89054,89054,moving_ego_pps200000_low_8loops_stride2,3505,140,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003509_frame89062,89062,moving_ego_pps200000_low_8loops_stride2,3509,140,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003516_frame89076,89076,moving_ego_pps200000_low_8loops_stride2,3516,140,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003524_frame89092,89092,moving_ego_pps200000_low_8loops_stride2,3524,140,audit_test,0
moving_ego_pps200000_low_8loops_stride2_003526_frame89096,89096,moving_ego_pps200000_low_8loops_stride2,3526,141,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_003543_frame89130,89130,moving_ego_pps200000_low_8loops_stride2,3543,141,audit_validation,0
moving_ego_pps200000_low_8loops_stride2_003548_frame89140,89140,moving_ego_pps200000_low_8loops_stride2,3548,141,audit_validation,0
