schema,design_id,suite_id,suite_label,split,group_id,matched_pair_id,geometry_or_route_id,geometry_or_route_status,hazard_class,closing_speed_band,time_to_hazard_band,traffic_density,traffic_density_status,ambient_population_mode,ambient_population_process_required,weather,renderer_quality_level,renderer_server_launch_flag,renderer_contract_role,carla_seed,traffic_seed,sensor_seed,raw_retention_tier,raw_window_duration_s,raw_window_anchor,confirmatory_locked,pair_contract_id,route_start_anchor_id,recipient_start_index,helper_start_index,recipient_route_sha256,helper_route_sha256,trajectory_id,scenario_role,controlled_hazard_present
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_low_long_r02,sa_parked_vehicle_pullout_low_long_r02,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,359880694,1215922338,399931976,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_low_long_r02_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_low_long_r02,sa_parked_vehicle_pullout_low_long_r02,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,359880694,1215922338,399931976,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_low_long_r02_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_low_long_r03,sa_parked_vehicle_pullout_low_long_r03,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1700192074,2003232482,1756697295,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_low_long_r03_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_low_long_r03,sa_parked_vehicle_pullout_low_long_r03,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1700192074,2003232482,1756697295,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_low_long_r03_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_low_long_r04,sa_parked_vehicle_pullout_low_long_r04,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1992106632,1409626410,898022966,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_low_long_r04_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_low_long_r04,sa_parked_vehicle_pullout_low_long_r04,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1992106632,1409626410,898022966,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_low_long_r04_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_parked_vehicle_pullout_high_short_r00,sa_parked_vehicle_pullout_high_short_r00,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,489509585,147284858,1289493633,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_parked_vehicle_pullout_high_short_r00_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_parked_vehicle_pullout_high_short_r00,sa_parked_vehicle_pullout_high_short_r00,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,489509585,147284858,1289493633,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_parked_vehicle_pullout_high_short_r00_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_parked_vehicle_pullout_high_short_r01,sa_parked_vehicle_pullout_high_short_r01,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1363103610,1179307183,805860381,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_parked_vehicle_pullout_high_short_r01_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_parked_vehicle_pullout_high_short_r01,sa_parked_vehicle_pullout_high_short_r01,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1363103610,1179307183,805860381,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_parked_vehicle_pullout_high_short_r01_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_short_r02,sa_parked_vehicle_pullout_high_short_r02,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,13899306,1188657083,143855552,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_short_r02_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_short_r02,sa_parked_vehicle_pullout_high_short_r02,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,13899306,1188657083,143855552,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_short_r02_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_short_r03,sa_parked_vehicle_pullout_high_short_r03,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1821296580,291846473,1644463757,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_short_r03_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_short_r03,sa_parked_vehicle_pullout_high_short_r03,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1821296580,291846473,1644463757,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_short_r03_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_short_r04,sa_parked_vehicle_pullout_high_short_r04,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1241060639,147568695,1212898771,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_short_r04_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_short_r04,sa_parked_vehicle_pullout_high_short_r04,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1241060639,147568695,1212898771,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_short_r04_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_parked_vehicle_pullout_high_long_r00,sa_parked_vehicle_pullout_high_long_r00,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,587517652,865388764,1152674219,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_parked_vehicle_pullout_high_long_r00_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_parked_vehicle_pullout_high_long_r00,sa_parked_vehicle_pullout_high_long_r00,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,587517652,865388764,1152674219,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_parked_vehicle_pullout_high_long_r00_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_parked_vehicle_pullout_high_long_r01,sa_parked_vehicle_pullout_high_long_r01,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,679161591,957182727,1621384828,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_parked_vehicle_pullout_high_long_r01_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_parked_vehicle_pullout_high_long_r01,sa_parked_vehicle_pullout_high_long_r01,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,679161591,957182727,1621384828,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_parked_vehicle_pullout_high_long_r01_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_long_r02,sa_parked_vehicle_pullout_high_long_r02,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,730066437,696560608,727317755,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_long_r02_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_long_r02,sa_parked_vehicle_pullout_high_long_r02,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,730066437,696560608,727317755,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_long_r02_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_long_r03,sa_parked_vehicle_pullout_high_long_r03,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1138189795,1719244937,476523380,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_long_r03_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_long_r03,sa_parked_vehicle_pullout_high_long_r03,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1138189795,1719244937,476523380,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_long_r03_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_long_r04,sa_parked_vehicle_pullout_high_long_r04,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,755104742,344508452,229671389,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_long_r04_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_parked_vehicle_pullout_high_long_r04,sa_parked_vehicle_pullout_high_long_r04,parked_vehicle_pullout,reviewed_visual_geometry,vehicle,high,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,755104742,344508452,229671389,causal_lightweight_only,0.0,none,1,,,,,,,sa_parked_vehicle_pullout_high_long_r04_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_queue_reveal_lead_vehicle_low_short_r00,sa_queue_reveal_lead_vehicle_low_short_r00,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1358200459,1202672971,2056434850,inputs_plus_logits_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_low_short_r00_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_queue_reveal_lead_vehicle_low_short_r00,sa_queue_reveal_lead_vehicle_low_short_r00,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1358200459,1202672971,2056434850,inputs_plus_logits_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_low_short_r00_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_queue_reveal_lead_vehicle_low_short_r01,sa_queue_reveal_lead_vehicle_low_short_r01,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1341684048,2037848812,191382801,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_low_short_r01_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_queue_reveal_lead_vehicle_low_short_r01,sa_queue_reveal_lead_vehicle_low_short_r01,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1341684048,2037848812,191382801,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_low_short_r01_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_short_r02,sa_queue_reveal_lead_vehicle_low_short_r02,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1244358754,1193066910,286547266,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_short_r02_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_short_r02,sa_queue_reveal_lead_vehicle_low_short_r02,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1244358754,1193066910,286547266,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_short_r02_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_short_r03,sa_queue_reveal_lead_vehicle_low_short_r03,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,920411748,334456110,599062812,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_short_r03_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_short_r03,sa_queue_reveal_lead_vehicle_low_short_r03,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,920411748,334456110,599062812,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_short_r03_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_short_r04,sa_queue_reveal_lead_vehicle_low_short_r04,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1718240702,1083184952,1919082338,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_short_r04_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_short_r04,sa_queue_reveal_lead_vehicle_low_short_r04,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1718240702,1083184952,1919082338,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_short_r04_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_queue_reveal_lead_vehicle_low_long_r00,sa_queue_reveal_lead_vehicle_low_long_r00,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,748577645,1099252290,1026972974,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_low_long_r00_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_queue_reveal_lead_vehicle_low_long_r00,sa_queue_reveal_lead_vehicle_low_long_r00,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,748577645,1099252290,1026972974,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_low_long_r00_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_queue_reveal_lead_vehicle_low_long_r01,sa_queue_reveal_lead_vehicle_low_long_r01,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,992597062,801825825,1360162365,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_low_long_r01_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_queue_reveal_lead_vehicle_low_long_r01,sa_queue_reveal_lead_vehicle_low_long_r01,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,992597062,801825825,1360162365,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_low_long_r01_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_long_r02,sa_queue_reveal_lead_vehicle_low_long_r02,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1842038110,2112706784,1350450871,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_long_r02_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_long_r02,sa_queue_reveal_lead_vehicle_low_long_r02,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1842038110,2112706784,1350450871,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_long_r02_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_long_r03,sa_queue_reveal_lead_vehicle_low_long_r03,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1644701798,1141656841,79633909,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_long_r03_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_long_r03,sa_queue_reveal_lead_vehicle_low_long_r03,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1644701798,1141656841,79633909,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_long_r03_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_long_r04,sa_queue_reveal_lead_vehicle_low_long_r04,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,912756201,942757204,1234318857,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_long_r04_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_low_long_r04,sa_queue_reveal_lead_vehicle_low_long_r04,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,low,long,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,912756201,942757204,1234318857,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_low_long_r04_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_queue_reveal_lead_vehicle_high_short_r00,sa_queue_reveal_lead_vehicle_high_short_r00,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1913248302,33769817,628604542,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_high_short_r00_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,calibration,sa_queue_reveal_lead_vehicle_high_short_r00,sa_queue_reveal_lead_vehicle_high_short_r00,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1913248302,33769817,628604542,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_high_short_r00_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_queue_reveal_lead_vehicle_high_short_r01,sa_queue_reveal_lead_vehicle_high_short_r01,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1057970537,105663059,320200416,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_high_short_r01_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,validation,sa_queue_reveal_lead_vehicle_high_short_r01,sa_queue_reveal_lead_vehicle_high_short_r01,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1057970537,105663059,320200416,inputs_only_window,4.0,registered_conflict_minus_2s_or_middle_if_unregistered,0,,,,,,,sa_queue_reveal_lead_vehicle_high_short_r01_ben,matched_benign_negative,0
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_high_short_r02,sa_queue_reveal_lead_vehicle_high_short_r02,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1664648163,1837849076,930106825,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_high_short_r02_pos,controlled_positive_occlusion,1
scenesense.phase2_suite_design_manifest.v1,phase2_suite_ab_v1,A,designed_decision_opportunities,test,sa_queue_reveal_lead_vehicle_high_short_r02,sa_queue_reveal_lead_vehicle_high_short_r02,queue_reveal_lead_vehicle,reviewed_visual_geometry,vehicle,high,short,not_applicable,not_applicable,scenario_owned_only,0,ClearNoon,Epic,-quality-level=Epic,primary,1664648163,1837849076,930106825,causal_lightweight_only,0.0,none,1,,,,,,,sa_queue_reveal_lead_vehicle_high_short_r02_ben,matched_benign_negative,0
